func_100011_g,getIsPotionDurationMax
func_189787_b,registerFixesOcelot
func_189788_b,registerFixesWolf
func_189789_b,registerFixesChicken
func_189790_b,registerFixesCow
func_189791_c,registerFixesMooshroom
func_189792_b,registerFixesPig
func_189793_df,isStanding
func_189794_p,setStanding
func_189795_r,getStandingAnimationScale
func_189796_de,playWarningSound
func_189801_b,registerFixesRabbit
func_189802_b,registerFixesSheep
func_189803_b,registerFixesHorse
func_189804_b,registerFixesSquid
func_189805_a,registerFixesArmorStand
func_189806_a,registerFixesPlayer
func_189807_a,openEditStructure
func_189808_dh,canUseCommandBlock
func_189809_N,isAutoJumpEnabled
func_189810_i,updateAutoJump
func_189814_f,updateToggleAirButton
func_189815_g,updateToggleBoundingBox
func_189816_h,updateMirrorButton
func_189817_c,parseCoordinate
func_189819_b,parseIntegrity
func_189820_b,sendToServer
func_189821_a,parseSeed
func_189822_a,updateEntitiesButton
func_189823_j,updateMode
func_189824_i,updateDirectionButtons
func_189862_a,doTeleport
func_189863_a,teleportEntityToCoordinates
func_189865_a,getDustColor
func_189868_a,registerFixes
func_189869_j,hasFrostWalkerEnchantment
func_189872_a,canEntitySpawn
func_189873_a,registerFixesJukebox
func_189874_a,trigger
func_189876_x,getDustColor
func_189884_a,canEntitySpawn
func_189886_a,forMaterial
func_189889_a,registerFixes
func_189910_a,byId
func_189914_a,generateMaybeBox
func_189915_a,generateDoor
func_189916_b,getSkyBrightness
func_189917_F_,getPlanksBlock
func_189918_a,isSupportingBox
func_189919_b,getFenceBlock
func_189921_a,placeSupport
func_189922_a,placeCobWeb
func_189923_b,placeSupportPillar
func_189924_a,setStructureType
func_189925_i,biomeDoor
func_189926_a,placeTorch
func_189927_a,createVillageDoor
func_189935_b,addHelper
func_189938_b,generateAndAddPiece
func_189940_a,createRandomShaftPiece
func_189941_a,remove
func_189942_b,get
func_189943_a,processBlock
func_189946_a,setIntegrity
func_189947_a,getRandom
func_189948_f,getIntegrity
func_189949_a,setSeed
func_189950_a,setRandom
func_189954_a,idFor
func_189955_a,stateFor
func_189956_a,addMapping
func_189960_a,addBlocksToWorld
func_189961_a,getZeroPositionWithTransform
func_189962_a,addBlocksToWorld
func_189964_i,getTarget
func_189965_h,getClosedSet
func_189966_g,getOpenSet
func_189967_a,registerFixes
func_189972_c,getCenter
func_189973_a,intersects
func_189984_a,fromPitchYaw
func_189985_c,lengthSquared
func_189986_a,fromPitchYaw
func_189988_a,dataFix
func_189991_a,getColor
func_189992_e,getBlockState
func_189995_a,getServerData
func_190008_d,readBlockState
func_190009_a,writeBlockState
func_190010_a,getName
func_190020_b,getMoveVector
func_190052_a,drawNameplate
func_190053_a,setLightmapDisabled
func_190054_a,renderInvisibleBlocks
func_190055_a,renderBox
func_190056_a,prepare
func_190060_a,render
func_190066_a,addDistanceToPlayer
func_190067_a,renderPathLine
func_190073_a,renderDebug
func_190074_a,shouldRender
func_190075_b,toggleChunkBorders
func_190076_a,renderDebugText
func_190102_a,checkAndPerformAttack
func_190105_f,alertOthers
func_190112_b,validatePack
func_190113_a,checkHash
func_190115_a,getDownloadHeaders
func_190200_a,create
func_190201_b,setWorldCreate
func_190202_a,offs
func_190300_a,getTileEntity
func_190301_b,isValidCharacterForName
func_190516_a,setResponderEntryValue
func_190517_e,setPreventProxyConnections
func_190518_ac,getPreventProxyConnections
func_190521_a,debugFeedbackTranslated
func_190522_c,updateObservingBlocksAt
func_190523_a,spawnAlwaysVisibleParticle
func_190524_a,neighborChanged
func_190525_a,getClosestPlayer
func_190526_b,isChunkGeneratedAt
func_190527_a,mayPlace
func_190528_a,findNearestStructure
func_190529_b,observedNeighborChanged
func_190530_aW,getIsInvulnerable
func_190531_bD,getFireImmuneTicks
func_190533_a,registerFixes
func_190536_a,onHit
func_190537_j,restoreOwnerFromSave
func_190538_a,getHitEntity
func_190542_a,makeAreaOfEffectCloud
func_190543_a,applySplash
func_190544_c,isWaterSensitiveEntity
func_190545_n,applyWater
func_190547_a,setEnchantmentEffectsFromEntity
func_190548_o,refreshColor
func_190549_a,setCaster
func_190550_a,getAnimationProgress
func_190551_c,damage
func_190552_j,getCaster
func_190559_a,getKey
func_190560_a,register
func_190563_a,renderItemActivation
func_190564_k,resetData
func_190565_a,displayItemActivation
func_190570_a,spawnParticle
func_190571_b,spawnParticle0
func_190572_a,calculateParticleLevel
func_190574_b,addDataFixers
func_190575_a,setCustomName
func_190576_q,getItems
func_190579_a,setDestroyedByCreativePlayer
func_190580_f,saveToNbt
func_190581_E,isDestroyedByCreativePlayer
func_190582_F,shouldDrop
func_190583_o,updateAnimation
func_190584_a,getBoundingBox
func_190585_a,getProgress
func_190586_e,loadFromNbt
func_190587_b,getBoundingBox
func_190588_c,getTopBoundingBox
func_190589_G,moveCollidedEntities
func_190590_r,isCleared
func_190591_p,getAnimationStatus
func_190592_s,getColor
func_190593_a,registerFixesShulkerBox
func_190603_b,setExactPosition
func_190604_d,getDeltaZ
func_190605_a,fixEntityWithinPistonBase
func_190606_j,getCollisionRelatedBlockState
func_190607_a,moveByPositionAndProgress
func_190608_c,getDeltaY
func_190609_a,addCollissionAABBs
func_190610_a,getMovementArea
func_190611_b,getDeltaX
func_190612_a,getMovement
func_190614_a,setItemStack
func_190615_l,getItem
func_190616_d,getColor
func_190618_C,updateFixedColor
func_190619_l,getAngler
func_190620_n,shoot
func_190621_a,catchingFish
func_190622_s,setHookedEntity
func_190623_q,updateRotation
func_190624_r,checkCollision
func_190625_o,shouldStopFishing
func_190626_a,init
func_190628_d,checkTotemDeathProtection
func_190629_c,blockUsingShield
func_190630_a,hasItemInSlot
func_190631_cK,attackable
func_190634_dg,followLeashSpeed
func_190636_a,setAggressive
func_190639_o,isAggressive
func_190641_b,registerFixesVindicator
func_190645_o,getOwner
func_190646_di,getBoundOrigin
func_190647_dj,isCharging
func_190648_a,setCharging
func_190651_g,setBoundOrigin
func_190653_a,setLimitedLife
func_190656_b,getVexFlag
func_190658_a,setOwner
func_190660_a,setVexFlag
func_190663_b,registerFixesVex
func_190669_a,holdingSpawnEggOfClass
func_190670_t_,getWorld
func_190671_u_,getPos
func_190672_a,finalizeMobSpawn
func_190676_dC,getMaxTemper
func_190677_dK,wearsArmor
func_190678_b,handleEating
func_190679_dD,followMother
func_190680_a,playGallopSound
func_190681_a,setOffspringAttributes
func_190682_f,isArmor
func_190683_c,registerFixesAbstractHorse
func_190684_dE,canEatGrass
func_190685_dA,canBeSaddled
func_190686_di,getInventorySize
func_190687_dF,makeMad
func_190690_dh,isTrap
func_190691_p,setTrap
func_190692_b,registerFixesSkeletonHorse
func_190693_b,registerFixesZombieHorse
func_190694_b,registerFixesAbstractChestHorse
func_190695_dh,hasChest
func_190696_dl,getInventoryColumns
func_190697_dk,playChestEquipSound
func_190699_b,registerFixesDonkey
func_190700_b,registerFixesMule
func_190702_g,setColorByItem
func_190704_dO,getColor
func_190705_dT,setRandomStrength
func_190706_p,setStrength
func_190707_dL,getStrength
func_190709_dP,leaveCaravan
func_190710_o,setVariant
func_190711_a,setColor
func_190712_dQ,hasCaravanTrail
func_190713_e,spit
func_190714_x,setDidSpit
func_190715_a,joinCaravan
func_190716_dS,getCaravanHead
func_190717_dN,hasColor
func_190718_dR,inCaravan
func_190719_dM,getVariant
func_190726_a,getArrow
func_190727_o,getStepSound
func_190728_b,registerFixesStray
func_190729_b,registerFixesWitherSkeleton
func_190730_o,shouldBurnInDay
func_190731_di,getStepSound
func_190732_dj,getSkullDrop
func_190733_a,setProfession
func_190735_dq,getConversionProgress
func_190736_dl,getProfession
func_190737_b,registerFixesZombieVillager
func_190738_dp,finishConversion
func_190740_b,registerFixesHusk
func_190741_do,spawnLingeringCloud
func_190748_a,setWololoTarget
func_190751_dj,getWololoTarget
func_190759_b,registerFixesEvoker
func_190765_dj,getFlopSound
func_190767_di,setGhost
func_190768_b,registerFixesElderGuardian
func_190769_dn,getColor
func_190772_a,getClickedSlot
func_190773_I,playBrokenSound
func_190774_a,bedInRange
func_190775_a,interactOn
func_190776_cN,destroyVanishingCursedItems
func_190777_m,disableShield
func_190791_b,convertArgToBlockStatePredicate
func_190792_a,getValueHelper
func_190793_a,getBlockState
func_190794_a,convertArgToBlockState
func_190795_c,getBlockStatePropertyValueMap
func_190826_c,addArgument
func_190854_a,avoidLlama
func_190858_a,firstIsLeashed
func_190863_f,findRandomPosition
func_190864_f,getPosition
func_190867_m,getCastWarmupTime
func_190868_j,castSpell
func_190869_f,getCastingTime
func_190871_k,getSpellPrepareSound
func_190872_i,getCastingInterval
func_190876_a,spawnFangs
func_190882_b,setUnseenMemoryTicks
func_190888_a,addMerchantRecipe
func_190894_a,setEntityId
func_190895_g,getEntityId
func_190896_a,setAll
func_190900_b,onSwapCraft
func_190901_a,onTake
func_190903_i,getDefaultInstance
func_190905_a,renderBiomePreviewMap
func_190906_a,setupNewMap
func_190907_h,getColor
func_190908_h,getNamedIdFrom
func_190909_a,getYOffset
func_190910_a,makeBanner
func_190912_e,isNatural
func_190914_a,getDirectionFromEntityLiving
func_190915_d,setAnimationsToGo
func_190916_E,getCount
func_190917_f,grow
func_190918_g,shrink
func_190919_e,removeSubCompound
func_190920_e,setCount
func_190921_D,getAnimationsToGo
func_190923_F,updateEmptyState
func_190924_f,setTranslatableName
func_190925_c,getOrCreateSubCompound
func_190926_b,isEmpty
func_190932_c,getColor
func_190933_c,matchPatterns
func_190934_a,isExplorationMap
func_190936_d,isCurse
func_190938_b,hasBindingCurse
func_190939_c,hasVanishingCurse
func_190942_a,rotate
func_190943_d,getFixedBiome
func_190944_c,isFixedBiome
func_190946_v,hasCustomBreakingProgress
func_190948_a,addInformation
func_190949_e,getOffset
func_190951_a,canBePotted
func_190952_a,getBlockByColor
func_190953_b,getColoredItemStack
func_190954_c,getColorFromBlock
func_190955_b,getColorFromItem
func_190956_e,getColor
func_190960_d,startSignal
func_190961_e,updateNeighborsInFront
func_190962_b,observedNeighborChanged
func_190970_b,turnToDirt
func_190971_b,updateBlockState
func_190972_g,getLiquidHeight
func_190973_f,getBlockLiquidHeight
func_190974_b,onBroken
func_190993_b,getHashname
func_190994_a,byHash
func_190996_c,getPatterns
func_190997_a,getFileName
func_190998_f,getPatternItem
func_190999_e,hasPatternItem
func_191000_d,hasPattern
func_191057_i,hasCustomBreakingProgress
func_191058_s,causesSuffocation
func_191059_e,getOffset
func_191062_e,isChunkGeneratedAt
func_191063_a,isChunkGeneratedAt
func_191064_f,chunkExists
func_191065_b,getRegionFileIfExists
func_191066_m,hasSkyLight
func_191068_a,setupChunkSeed
func_191069_a,findNearestStructurePosBySpacing
func_191070_b,getYPosForStructure
func_191080_a,generateChest
func_191081_a,loadTemplate
func_191085_a,loadTemplate
func_191086_a,generate
func_191087_a,startHouseTower
func_191088_b,recursiveChildren
func_191090_b,addPiece
func_191092_a,create
func_191094_a,addTargetDecoration
func_191095_a,updateDecorations
func_191098_b,get1x2FrontEntrance
func_191099_b,get1x1Secret
func_191100_a,get1x2SideEntrance
func_191101_d,get2x2
func_191102_c,get1x2Secret
func_191103_e,get2x2Secret
func_191104_a,get1x1
func_191109_a,isHouse
func_191110_a,recursiveCorridor
func_191111_a,cleanEdges
func_191113_b,get1x2RoomDirection
func_191114_a,isRoomId
func_191115_b,setupThirdFloor
func_191116_a,identifyRooms
func_191123_a,createRoof
func_191124_c,traverseTurn
func_191125_a,createMansion
func_191126_d,traverseInnerTurn
func_191127_a,addRoom2x2
func_191128_a,addRoom2x2Secret
func_191129_a,addRoom1x1
func_191130_a,traverseOuterWalls
func_191131_b,traverseWallPiece
func_191132_a,addRoom1x2
func_191133_a,entrance
func_191141_a,setIf
func_191142_a,set
func_191144_a,set
func_191145_a,get
func_191147_b,edgesTo
func_191152_a,generateMansion
func_191153_a,registerWoodlandMansionPieces
func_191157_a,getZeroPositionWithTransform
func_191158_a,registerFixes
func_191159_a,byIcon
func_191160_b,isRenderedOnFrame
func_191161_d,getMapColor
func_191162_c,hasMapColor
func_191163_a,getIcon
func_191179_b,getType
func_191180_f,renderOnFrame
func_191194_a,offset
func_191195_a,contract
func_191196_a,create
func_191197_a,withSize
func_191205_a,getMapInstanceIfExists
func_191207_a,getData
func_191208_c,getAmount
func_191216_a,getArm
func_191228_a,getModelVersion
func_191235_a,getAddress
func_191238_f,setBaseAirFriction
func_191271_a,emitParticleAtEntity
func_191273_b,positiveModulo
func_191277_a,getVillagerProfession
func_191281_a,saveAllItems
func_191282_a,saveAllItems
func_191283_b,loadAllItems
func_191286_a,getPasses
func_191287_c,getOffset
func_191301_a,getKey
func_191302_a,getTranslationName
func_191303_a,register
func_191304_a,newEntity
func_191305_a,addSpawnInfo
func_191306_a,getKey
func_191324_b,notRiding
func_191361_a,translateToHand
func_191377_b,getLandPos
func_191378_a,moveAboveSolid
func_191379_a,generateRandomPos
func_191380_b,isWaterDestination
func_191382_c,fudgePath
func_191384_a,validatePath
func_191385_d,getFile
func_191399_b,getResourcePack
func_191401_d,loadStaticModels
func_191420_l,isEmpty
func_191500_a,intersect
func_191503_g,isInsideWorldBorder
func_191504_a,getCollisionBoxes
func_191507_d,setFixedColor
func_191508_b,getCustomColor
func_191510_k,dealExplosionDamage
func_191511_j,isAttachedToEntity
func_191514_d,setupFogColor
func_191515_a,getMinMaxPiecesAABB
func_191516_a,setLureSpeed
func_191517_b,setLuck
func_191521_c,addItemStackToInventory
func_191522_a,registerFixesPlayerMP
func_191523_f,getFollowDistance
func_191526_e,getSweepingDamageRatio
func_191527_a,getSweepingDamageRatio
func_191528_c,getFishingSpeedBonus
func_191529_b,getFishingLuckBonus
func_191531_b,getAllInBoxMutable
func_191532_a,getAllInBox
func_191553_a,addUpdate
func_191556_a,renderDebugText
func_191560_c,isCompatibleWith
func_191742_a,addChatMessage
func_191745_a,drawButton
func_191746_c,setPosition
func_191751_a,initTextureValues
func_191752_c,setPosition
func_191753_b,setStateTriggered
func_191754_c,isStateTriggered
func_191764_e,getCategory
func_191770_c,setPosition
func_191771_c,getList
func_191772_a,getToolTipText
func_191783_a,drawToast
func_191788_b,clear
func_191793_c,isMouseOver
func_191794_b,getAdvancementGui
func_191795_d,getTitle
func_191796_a,drawIcon
func_191797_b,scroll
func_191798_a,drawTab
func_191799_a,drawContents
func_191800_a,addAdvancement
func_191816_c,isMouseOver
func_191817_b,draw
func_191818_a,getFirstVisibleParent
func_191819_a,drawConnectivity
func_191820_c,getY
func_191821_a,drawHover
func_191822_a,addGuiAdvancement
func_191823_d,getX
func_191824_a,setAdvancementProgress
func_191825_b,attachToParent
func_191839_a,isVisible
func_191842_a,render
func_191845_a,init
func_191846_c,nineInchSprite
func_191856_a,init
func_191859_a,keyPressed
func_191861_a,render
func_191862_a,mouseClicked
func_191864_a,renderGhostRecipe
func_191866_a,toggleVisibility
func_191871_c,removed
func_191874_a,slotClicked
func_191876_c,renderTooltip
func_191878_b,isVisible
func_191880_f,isOffsetNextToMainGUI
func_191927_a,getItemToolTip
func_191928_b,rootAdvancementRemoved
func_191929_d,nonRootAdvancementRemoved
func_191930_a,advancementsCleared
func_191931_a,rootAdvancementAdded
func_191932_c,nonRootAdvancementAdded
func_191933_a,onUpdateAdvancementProgress
func_191934_b,renderWindow
func_191935_f,getTab
func_191936_c,renderInside
func_191937_d,renderToolTips
func_191938_e,getAdvancementGui
func_191948_b,renderHoveredToolTip
func_191949_aK,getAdvancementManager
func_191952_z,getAdvancementManager
func_191953_am,isOverWater
func_191954_d,playFlySound
func_191955_a,onInsideBlock
func_191956_a,awardKillScore
func_191957_ae,makeFlySound
func_191958_b,moveRelative
func_191960_a,getLanguage
func_191961_a,renderModel
func_191962_a,renderItemModelIntoGUI
func_191965_a,renderModel
func_191966_a,renderEffect
func_191967_a,renderModel
func_191969_a,renderQuad
func_191970_a,renderQuads
func_191971_c,add
func_191973_d,addResource
func_191975_a,placeItemBackInInventory
func_191979_s,getLevels
func_191980_a,handleRecipeBook
func_191981_a,handleAdvancementInfo
func_191982_f,getAdvancementManager
func_191984_a,handleRecipeBookUpdate
func_191985_a,handleRecipePlacement
func_191986_a,travel
func_191987_a,setPartying
func_191989_p,setMoveForward
func_191990_c,isPreventingPlayerRest
func_191991_a,startConverting
func_191993_do,getLoveCause
func_191994_f,setEntityOnShoulder
func_191995_du,canSitOnShoulder
func_191997_m,setVariant
func_191998_ds,getVariant
func_191999_g,getImitatedSound
func_192000_b,getPitch
func_192001_dv,calculateFlapping
func_192002_a,isFlying
func_192003_a,getAmbientSound
func_192004_dr,isPartying
func_192005_a,playAmbientSound
func_192006_b,playMimicSound
func_192020_c,createSheepColor
func_192021_a,unlockRecipes
func_192022_b,resetRecipes
func_192023_dk,getLeftShoulderEntity
func_192024_a,onEnchant
func_192025_dl,getRightShoulderEntity
func_192026_k,spawnShoulderEntity
func_192027_g,addShoulderEntity
func_192028_j,playShoulderEntityAmbientSound
