searge, name
field_188124_c, SPLITTER
field_188125_d, key
field_188126_e, value
field_188127_c, conditions
field_188139_a, selectors
field_188140_b, stateContainer
field_188145_a, longArray
field_188146_b, bitsPerEntry
field_188147_c, maxEntryValue
field_188148_d, arraySize
field_188163_a, FUNCTION_OR_AND
field_188164_b, FUNCTION_PROPERTY_VALUE
field_188167_a, condition
field_188168_b, variantList
field_188191_h, DRAGON_TEXTURES
field_188192_i, dragonHead
field_188199_f, END_GATEWAY_BEAM_TEXTURE
field_188201_h, MODELVIEW
field_188202_i, PROJECTION
field_188211_c, RANDOM
field_188218_a, ENTITY_LIST
field_188221_a, ID_MAP
field_188222_a, MINECART_TYPE_LIST
field_188223_a, POTION_IDS
field_188225_a, GSON_INSTANCE
field_188226_a, ENTITY_IDS
field_188229_e, distanceSq
field_188241_b, uploadTask
field_188242_c, distanceSq
field_188249_c, countRenderBuilders
field_188250_d, listWorkerThreads
field_188259_a, LOGGER
field_188260_b, walkerMap
field_188261_c, fixMap
field_188262_d, version
field_188265_d, shouldRun
field_188268_a, LOGGER
field_188269_b, ITEM_ID_TO_BLOCK_ENTITY_ID
field_188270_a, LOGGER
field_188272_a, key
field_188274_a, matchingTags
field_188275_a, matchingTags
field_188284_q, needsImmediateUpdate
field_188286_a, pathfinding
field_188287_b, water
field_188288_a, minecraft
field_188290_a, minecraft
field_188291_b, pathMap
field_188292_c, pathMaxDistance
field_188293_d, creationMap
field_188301_f, renderOutlines
field_188303_a, RES_SPECTRAL_ARROW
field_188305_a, RES_ARROW
field_188306_b, RES_TIPPED_ARROW
field_188314_a, DRAGON_FIREBALL_TEXTURE
field_188316_g, modelEnderCrystalNoBase
field_188323_j, renderMarker
field_188329_p, ZOMBIE_VILLAGER_BUTCHER_LOCATION
field_188330_l, ZOMBIE_VILLAGER_FARMER_LOCATION
field_188331_m, ZOMBIE_VILLAGER_LIBRARIAN_LOC
field_188332_n, ZOMBIE_VILLAGER_PRIEST_LOCATION
field_188333_o, ZOMBIE_VILLAGER_SMITH_LOCATION
field_188342_a, SHULKER_ENDERGOLEM_TEXTURE
field_188348_a, SHULKER_SPARK_TEXTURE
field_188349_b, model
field_188355_a, TEXTURE_ELYTRA
field_188356_b, renderPlayer
field_188357_c, modelElytra
field_188399_a, type
field_188400_b, result
field_188406_j, FLY_INTO_WALL
field_188407_q, DRAGON_BREATH
field_188414_b, REGISTRY
field_188415_h, beneficial
field_188416_a, bonusPerLevel
field_188420_b, potion
field_188421_h, showParticles
field_188423_x, GLOWING
field_188424_y, LEVITATION
field_188425_z, LUCK
field_188444_d, CAN_AI_TARGET
field_188462_g, slotType
field_188463_h, index
field_188464_i, slotIndex
field_188465_j, name
field_188471_c, handName
field_188478_a, effect
field_188489_f, moveForward
field_188490_g, moveStrafe
field_188491_h, action
field_188492_j, nextJumpSpeed
field_188493_g, attackInterval
field_188494_h, zombie
field_188495_i, raiseArmTicks
field_188499_a, entity
field_188500_b, moveSpeedAmp
field_188501_c, attackCooldown
field_188502_d, maxAttackDistance
field_188503_e, attackTime
field_188504_f, seeTime
field_188505_g, strafingClockwise
field_188506_h, strafingBackwards
field_188507_i, strafingTime
field_188509_g, target
field_188510_h, unseenMemoryTicks
field_188516_a, horse
field_188520_b, attackTime
field_188522_b, peekTime
field_188524_c, using
field_188529_g, disabledControlFlags
field_188533_a, pngWidth
field_188534_b, pngHeight
field_188544_e, COLOR_GAMMAS
field_188548_a, baseDir
field_188549_b, resourceIndex
field_188557_k, timeoutCachedNode
field_188558_l, timeoutTimer
field_188559_m, lastTimeoutCheck
field_188560_n, timeoutLimit
field_188561_o, maxDistanceToWaypoint
field_188562_p, tryUpdatePath
field_188563_q, lastTimeUpdated
field_188564_r, targetPos
field_188586_e, textureName
field_188587_f, hash
field_188588_g, protection
field_188619_b, overrideList
field_188620_g, itemOverrideList
field_188621_a, ambientOcclusion
field_188622_b, gui3D
field_188623_c, particleTexture
field_188624_d, cameraTransforms
field_188625_e, overrides
field_188626_f, selectors
field_188641_d, MISSING_MODEL_MESH
field_188642_k, multipartVariantMap
field_188643_q, EMPTY_MODEL_RAW
field_188646_c, builderItemOverrideList
field_188649_a, builderSelectors
field_188661_a, dragon
field_188662_b, attackingTicks
field_188664_b, flameTicks
field_188665_c, flameCount
field_188666_d, areaEffectCloud
field_188667_b, scanningTime
field_188669_b, LOGGER
field_188670_c, targetLocation
field_188671_d, timeSinceCharge
field_188672_b, targetLocation
field_188673_c, time
field_188677_b, currentPath
field_188678_c, targetLocation
field_188679_d, clockwise
field_188680_b, targetLocation
field_188683_b, currentPath
field_188684_c, targetLocation
field_188685_b, targetLocation
field_188689_b, LOGGER
field_188690_c, fireballCharge
field_188691_d, currentPath
field_188692_e, targetLocation
field_188693_f, attackTarget
field_188694_g, holdingPatternClockwise
field_188697_b, firstTick
field_188698_c, currentPath
field_188699_d, targetLocation
field_188702_a, sounds
field_188703_c, subtitle
field_188708_c, name
field_188716_a, accessorList
field_188717_c, location
field_188718_d, subtitle
field_188726_a, name
field_188727_b, volume
field_188728_c, pitch
field_188729_d, weight
field_188730_e, type
field_188731_f, streaming
field_188741_a, HOLDING_PATTERN
field_188742_b, STRAFE_PLAYER
field_188743_c, LANDING_APPROACH
field_188744_d, LANDING
field_188745_e, TAKEOFF
field_188746_f, SITTING_FLAMING
field_188747_g, SITTING_SCANNING
field_188748_h, SITTING_ATTACKING
field_188749_i, CHARGING_PLAYER
field_188750_j, DYING
field_188751_k, HOVER
field_188752_l, phases
field_188753_m, clazz
field_188754_n, id
field_188755_o, name
field_188759_a, LOGGER
field_188760_b, dragon
field_188761_c, phases
field_188762_d, phase
field_188775_c, UNABLE_TO_PLAY
field_188776_k, categorySounds
field_188777_o, listeners
field_188787_T, LOGGER
field_188790_f, ATTACK_SPEED
field_188791_g, ARMOR
field_188792_h, LUCK
field_189000_p, pausedChannels
field_189105_bM, ENTITY_GHAST_SCREAM
field_189106_R, ENTITY_CAT_HISS
field_189107_dL, BLOCK_NOTE_PLING
field_189108_z, ENTITY_BAT_LOOP
field_189109_ed, ENTITY_PLAYER_BREATH
field_189110_fE, ENTITY_SMALL_SLIME_JUMP
field_189111_gN, ENTITY_WOLF_HOWL
field_189112_A, UNLUCK
field_189405_m, player
field_189406_n, time
field_189415_e, toughness
field_189417_k, toughness
field_189420_m, CHESTS_JUNGLE_TEMPLE_DISPENSER
field_189422_N, enableWeakAttacks
field_189426_aK, ITEM_ELYTRA_FLYING
field_189429_h, ARMOR_TOUGHNESS
field_189513_ar, cachedUniqueIdString
field_189519_a, navigations
field_189550_d, unloadQueued
field_189557_e, tileEntityTags
field_189564_r, worldView
field_189647_l, RESOURCE_PACK_SHA1_PATTERN
field_189655_aD, NO_GRAVITY
field_189727_n, powered
field_189728_o, showAir
field_189729_p, showBoundingBox
field_189730_q, integrity
field_189731_r, seed
field_189736_e, PARTICLE_PARAM_1
field_189737_f, PARTICLE_PARAM_2
field_189750_bF, lastDamageSource
field_189751_bG, lastDamageStamp
field_189797_bB, warningSoundTicks
field_189798_bx, IS_STANDING
field_189799_by, clientSideStandAnimation0
field_189800_bz, clientSideStandAnimation
field_189811_cr, autoJumpEnabled
field_189812_cs, autoJumpTime
field_189813_ct, wasFallFlying
field_189825_A, sizeZEdit
field_189826_B, integrityEdit
field_189827_C, seedEdit
field_189828_D, dataEdit
field_189829_E, doneButton
field_189830_F, cancelButton
field_189831_G, saveButton
field_189832_H, loadButton
field_189833_I, rotateZeroDegreesButton
field_189834_J, rotateNinetyDegreesButton
field_189835_K, rotate180DegreesButton
field_189836_L, rotate270DegressButton
field_189837_M, modeButton
field_189838_N, detectSizeButton
field_189839_O, showEntitiesButton
field_189840_P, mirrorButton
field_189841_Q, showAirButton
field_189842_R, showBoundingBoxButton
field_189843_S, tabOrder
field_189844_T, decimalFormat
field_189845_a, LOGGER
field_189846_f, tileStructure
field_189847_g, mirror
field_189848_h, rotation
field_189849_i, mode
field_189850_r, ignoreEntities
field_189851_s, showAir
field_189852_t, showBoundingBox
field_189853_u, nameEdit
field_189854_v, posXEdit
field_189855_w, posYEdit
field_189856_x, posZEdit
field_189857_y, sizeXEdit
field_189858_z, sizeYEdit
field_189861_b, ILLEGAL_STRUCTURE_CHARACTERS
field_189866_h, dustColor
field_189870_A, extraTreeChance
field_189875_a, STRUCTURE_VOID_AABB
field_189877_df, MAGMA
field_189878_dg, NETHER_WART_BLOCK
field_189879_dh, RED_NETHER_BRICK
field_189880_di, BONE_BLOCK
field_189881_dj, STRUCTURE_VOID
field_189887_a, material
field_189888_D, magmaGen
field_189890_a, STRUCTURE_SPINE_01
field_189891_b, STRUCTURE_SPINE_02
field_189892_c, STRUCTURE_SPINE_03
field_189893_d, STRUCTURE_SPINE_04
field_189894_e, STRUCTURE_SPINE_01_COAL
field_189895_f, STRUCTURE_SPINE_02_COAL
field_189896_g, STRUCTURE_SPINE_03_COAL
field_189897_h, STRUCTURE_SPINE_04_COAL
field_189898_i, STRUCTURE_SKULL_01
field_189899_j, STRUCTURE_SKULL_02
field_189900_k, STRUCTURE_SKULL_03
field_189901_l, STRUCTURE_SKULL_04
field_189902_m, STRUCTURE_SKULL_01_COAL
field_189903_n, STRUCTURE_SKULL_02_COAL
field_189904_o, STRUCTURE_SKULL_03_COAL
field_189905_p, STRUCTURE_SKULL_04_COAL
field_189906_q, FOSSILS
field_189907_r, FOSSILS_COAL
field_189908_c, mineShaftType
field_189920_a, mineShaftType
field_189928_h, structureType
field_189929_i, isZombieInfested
field_189944_a, chance
field_189945_b, random
field_189951_h, integrity
field_189952_i, random
field_189953_j, setSeed
field_189957_a, DEFAULT_BLOCK_STATE
field_189958_b, ids
field_189959_c, lastId
field_189963_J, STRUCTURE_VOID
field_189968_an, ENTITIES_STRAY
field_189969_E, ENTITIES_POLAR_BEAR
field_189971_b, limit
field_189974_a, ZERO
field_189975_b, ONE
field_189976_c, UNIT_X
field_189977_d, NEGATIVE_UNIT_X
field_189978_e, UNIT_Y
field_189979_f, NEGATIVE_UNIT_Y
field_189980_g, MAX
field_189981_h, MIN
field_189982_i, x
field_189983_j, y
field_189989_R, autoJump
field_189990_a, COLON_SPLITTER
field_190014_F, particleAngle
field_190015_G, prevParticleAngle
field_190016_K, cameraViewDir
field_190017_n, canCollide
field_190018_a, oSize
field_190019_b, rotSpeed
field_190021_aL, BLOCK_ENCHANTMENT_TABLE_USE
field_190022_cI, ENTITY_HUSK_AMBIENT
field_190023_cJ, ENTITY_HUSK_DEATH
field_190024_cK, ENTITY_HUSK_HURT
field_190025_cL, ENTITY_HUSK_STEP
field_190026_er, ENTITY_POLAR_BEAR_AMBIENT
field_190027_es, ENTITY_POLAR_BEAR_BABY_AMBIENT
field_190028_et, ENTITY_POLAR_BEAR_DEATH
field_190029_eu, ENTITY_POLAR_BEAR_HURT
field_190030_ev, ENTITY_POLAR_BEAR_STEP
field_190031_ew, ENTITY_POLAR_BEAR_WARNING
field_190032_gu, ENTITY_STRAY_AMBIENT
field_190033_gv, ENTITY_STRAY_DEATH
field_190034_gw, ENTITY_STRAY_HURT
field_190035_gx, ENTITY_STRAY_STEP
field_190036_ha, ENTITY_WITHER_SKELETON_AMBIENT
field_190037_hb, ENTITY_WITHER_SKELETON_DEATH
field_190038_hc, ENTITY_WITHER_SKELETON_HURT
field_190039_hd, ENTITY_WITHER_SKELETON_STEP
field_190049_a, RANDOM
field_190050_a, WRONG
field_190057_j, cameraHitResult
field_190061_a, minecraft
field_190062_b, player
field_190063_c, xo
field_190064_d, yo
field_190065_e, zo
field_190068_e, player
field_190069_f, xo
field_190070_g, yo
field_190071_h, zo
field_190072_a, minecraft
field_190077_c, chunkBorder
field_190078_d, heightMap
field_190079_e, chunkBorderEnabled
field_190080_f, pathfindingEnabled
field_190081_g, waterEnabled
field_190082_h, heightMapEnabled
field_190084_m, STRAY_SKELETON_TEXTURES
field_190086_r, HUSK_ZOMBIE_TEXTURES
field_190090_a, POLAR_BEAR_TEXTURE
field_190092_a, STRAY_CLOTHES_TEXTURES
field_190093_b, renderer
field_190094_c, layerModel
field_190095_e, HOT_FLOOR
field_190101_a, madeParent
field_190117_e, SHA1
field_190302_a, LEGAL_KEY_CODES
field_190303_a, LOGGER
field_190519_A, preventProxyConnections
field_190534_ay, fire
field_190535_b, EMPTY_EQUIPMENT
field_190539_a, owner
field_190540_b, ownerNbt
field_190546_d, WATER_SENSITIVE
field_190553_a, warmupDelayTicks
field_190554_b, sentSpikeEvent
field_190555_c, lifeTicks
field_190556_d, clientSideAttackStarted
field_190557_e, caster
field_190558_f, casterUuid
field_190562_f, REGISTRY
field_190566_ab, itemActivationItem
field_190567_ac, itemActivationTicks
field_190568_ad, itemActivationOffX
field_190569_ae, itemActivationOffY
field_190577_o, customName
field_190578_g, tickedGameTime
field_190594_p, destroyedByCreativePlayer
field_190595_a, SLOTS
field_190596_f, items
field_190597_g, hasBeenCleared
field_190598_h, openCount
field_190599_i, animationStatus
field_190600_j, progress
field_190601_k, progressOld
field_190602_l, color
field_190613_i, MOVING_ENTITY
field_190617_a, name
field_190627_av, currentState
field_190632_a, LOGGER
field_190643_b, johnny
field_190644_c, JOHNNY_SELECTOR
field_190664_a, VEX_FLAGS
field_190665_b, owner
field_190666_c, boundOrigin
field_190667_bw, limitedLifespan
field_190668_bx, limitedLifeTicks
field_190674_bx, LOGGER
field_190688_bE, canGallop
field_190689_bJ, eatingCounter
field_190698_bG, DATA_ID_CHEST
field_190720_bG, DATA_STRENGTH_ID
field_190721_bH, DATA_COLOR_ID
field_190722_bI, DATA_VARIANT_ID
field_190723_bJ, didSpit
field_190724_bK, caravanHead
field_190725_bL, caravanTail
field_190739_c, PROFESSION
field_190763_bw, wololoTarget
field_190766_bz, MOVING
field_190770_bw, COLOR
field_190771_bx, DEFAULT_COLOR
field_190778_u, GUI_TEXTURE
field_190779_v, inventory
field_190780_w, playerInventory
field_190796_b, COMMA_SPLITTER
field_190797_c, EQUAL_SPLITTER
field_190828_b, COMMA_SPLITTER
field_190829_c, EQUAL_SPLITTER
field_190830_d, VALID_ARGUMENTS
field_190831_e, ARGUMENT_RANGE_MAX
field_190832_f, ARGUMENT_RANGE_MIN
field_190833_g, ARGUMENT_LEVEL_MAX
field_190834_h, ARGUMENT_LEVEL_MIN
field_190835_i, ARGUMENT_COORDINATE_X
field_190836_j, ARGUMENT_COORDINATE_Y
field_190837_k, ARGUMENT_COORDINATE_Z
field_190838_l, ARGUMENT_DELTA_X
field_190839_m, ARGUMENT_DELTA_Y
field_190840_n, ARGUMENT_DELTA_Z
field_190841_o, ARGUMENT_ROTX_MAX
field_190842_p, ARGUMENT_ROTX_MIN
field_190843_q, ARGUMENT_ROTY_MAX
field_190844_r, ARGUMENT_ROTY_MIN
field_190845_s, ARGUMENT_COUNT
field_190846_t, ARGUMENT_MODE
field_190847_u, ARGUMENT_TEAM_NAME
field_190848_v, ARGUMENT_PLAYER_NAME
field_190849_w, ARGUMENT_ENTITY_TYPE
field_190850_x, ARGUMENT_ENTITY_TAG
field_190851_y, IS_VALID_ARGUMENT
field_190856_d, wolf
field_190857_e, mateClass
field_190859_a, llama
field_190860_b, speedModifier
field_190861_c, distCheckCounter
field_190865_h, probability
field_190879_a, wololoSelector
field_190881_c, isElder
field_190885_a, variant
field_190886_a, variant
field_190889_a, value
field_190890_b, destination
field_190891_c, destinationType
field_190892_b, NEW_TO_OLD_ID_MAP
field_190899_a, inventory
field_190904_a, block
field_190911_b, successful
field_190913_m, isNatural
field_190927_a, EMPTY
field_190928_g, isEmpty
field_190929_cY, TOTEM_OF_UNDYING
field_190930_cZ, SHULKER_SHELL
field_190931_a, AIR
field_190940_C, VANISHING_CURSE
field_190941_k, BINDING_CURSE
field_190945_a, settings
field_190957_a, FACING
field_190958_b, color
field_190959_b, ASCENDING_AABB
field_190963_a, POWERED
field_190964_J, SHORT_UP_ARM_AABB
field_190965_K, SHORT_DOWN_ARM_AABB
field_190966_L, SHORT_SOUTH_ARM_AABB
field_190967_M, SHORT_NORTH_ARM_AABB
field_190968_N, SHORT_EAST_ARM_AABB
field_190969_O, SHORT_WEST_ARM_AABB
field_190975_dA, BLACK_SHULKER_BOX
field_190976_dk, OBSERVER
field_190977_dl, WHITE_SHULKER_BOX
field_190978_dm, ORANGE_SHULKER_BOX
field_190979_dn, MAGENTA_SHULKER_BOX
field_190980_do, LIGHT_BLUE_SHULKER_BOX
field_190981_dp, YELLOW_SHULKER_BOX
field_190982_dq, LIME_SHULKER_BOX
field_190983_dr, PINK_SHULKER_BOX
field_190984_ds, GRAY_SHULKER_BOX
field_190985_dt, SILVER_SHULKER_BOX
field_190986_du, CYAN_SHULKER_BOX
field_190987_dv, PURPLE_SHULKER_BOX
field_190988_dw, BLUE_SHULKER_BOX
field_190989_dx, BROWN_SHULKER_BOX
field_190990_dy, GREEN_SHULKER_BOX
field_190991_dz, RED_SHULKER_BOX
field_191014_N, fileName
field_191015_O, hashname
field_191016_P, patterns
field_191017_Q, patternItem
field_191060_C, woodlandMansionGenerator
field_191061_n, spawnPoint
field_191067_f, hasSkyLight
field_191072_a, ALLOWED_BIOMES
field_191073_b, featureSpacing
field_191074_d, minFeatureSeparation
field_191075_h, provider
field_191076_A, useMansions
field_191077_z, useMansions
field_191082_d, templateName
field_191083_e, rotation
field_191084_f, mirror
field_191093_c, isValid
field_191096_f, unlimitedTracking
field_191117_a, random
field_191118_b, baseGrid
field_191119_c, thirdFloorGrid
field_191120_d, floorRooms
field_191121_e, entranceX
field_191122_f, entranceY
field_191134_a, templateManager
field_191135_b, random
field_191136_c, startX
field_191137_d, startY
field_191138_a, rotation
field_191139_b, position
field_191140_c, wallType
field_191148_a, grid
field_191149_b, width
field_191150_c, height
field_191151_d, valueIfOutside
field_191154_c, fixer
field_191175_k, icon
field_191176_l, renderedOnFrame
field_191177_m, mapColor
field_191181_a, type
field_191182_ar, ENTITIES_HUSK
field_191183_as, ENTITIES_ZOMBIE_VILLAGER
field_191184_at, ENTITIES_VILLAGER
field_191185_au, ENTITIES_EVOCATION_ILLAGER
field_191186_av, ENTITIES_VINDICATION_ILLAGER
field_191187_aw, ENTITIES_LLAMA
field_191188_ax, ENTITIES_VEX
field_191189_ay, ENTITIES_ENDER_DRAGON
field_191190_H, ENTITIES_DONKEY
field_191191_I, ENTITIES_MULE
field_191192_o, CHESTS_WOODLAND_MANSION
field_191198_a, delegate
field_191199_b, defaultElement
field_191209_c, collectedQuantity
field_191213_a, base
field_191214_b, upperJaw
field_191215_c, lowerJaw
field_191217_a, head
field_191218_b, body
field_191219_c, arms
field_191220_d, leg0
field_191221_e, leg1
field_191222_f, nose
field_191223_g, rightArm
field_191224_h, leftArm
field_191225_a, main
field_191226_i, chest1
field_191227_j, chest2
field_191229_a, leftWing
field_191230_b, rightWing
field_191239_M, baseAirFriction
field_191240_aK, ENTITY_ELDER_GUARDIAN_FLOP
field_191241_J, ITEM_BOTTLE_EMPTY
field_191242_bl, EVOCATION_FANGS_ATTACK
field_191243_bm, ENTITY_EVOCATION_ILLAGER_AMBIENT
field_191244_bn, EVOCATION_ILLAGER_CAST_SPELL
field_191245_bo, EVOCATION_ILLAGER_DEATH
field_191246_bp, ENTITY_EVOCATION_ILLAGER_HURT
field_191247_bq, EVOCATION_ILLAGER_PREPARE_ATTACK
field_191248_br, EVOCATION_ILLAGER_PREPARE_SUMMON
field_191249_bs, EVOCATION_ILLAGER_PREPARE_WOLOLO
field_191250_dA, ENTITY_LLAMA_ANGRY
field_191251_dB, ENTITY_LLAMA_CHEST
field_191252_dC, ENTITY_LLAMA_DEATH
field_191253_dD, ENTITY_LLAMA_EAT
field_191254_dE, ENTITY_LLAMA_HURT
field_191255_dF, ENTITY_LLAMA_SPIT
field_191256_dG, ENTITY_LLAMA_STEP
field_191257_dH, ENTITY_LLAMA_SWAG
field_191258_p, ITEM_ARMOR_EQIIP_ELYTRA
field_191259_dX, ENTITY_MULE_CHEST
field_191260_dz, ENTITY_LLAMA_AMBIENT
field_191261_fA, BLOCK_SHULKER_BOX_CLOSE
field_191262_fB, BLOCK_SHULKER_BOX_OPEN
field_191263_gW, ITEM_TOTEM_USE
field_191264_hc, ENTITY_VEX_AMBIENT
field_191265_hd, ENTITY_VEX_CHARGE
field_191266_he, ENTITY_VEX_DEATH
field_191267_hf, ENTITY_VEX_HURT
field_191268_hm, VINDICATION_ILLAGER_AMBIENT
field_191269_hn, VINDICATION_ILLAGER_DEATH
field_191270_ho, ENTITY_VINDICATION_ILLAGER_HURT
field_191272_ae, OPEN_SHULKER_BOX
field_191274_b, SHULKER_BOXES
field_191275_a, OLD_TO_NEW_ID_MAP
field_191276_a, OLD_TO_NEW_ID_MAP
field_191278_a, NAMES_BY_COLOR
field_191285_a, model
field_191291_g, CRAMMING
field_191307_a, LIGHTNING_BOLT
field_191308_b, REGISTRY
field_191309_d, KNOWN_TYPES
field_191310_e, PLAYER
field_191311_g, OLD_NAMES
field_191312_a, minecraft
field_191313_b, player
field_191314_c, renderPosX
field_191315_d, renderPosY
field_191316_e, renderPosZ
field_191325_e, collisionBox
field_191326_j, collisionBoxEnabled
field_191329_a, EVOKER_ILLAGER_FANGS
field_191330_f, model
field_191333_a, LLAMA_SPIT_TEXTURE
field_191334_f, model
field_191338_a, EVOKER_ILLAGER
field_191343_a, VEX_TEXTURE
field_191344_j, VEX_CHARGING_TEXTURE
field_191345_k, modelVersion
field_191350_a, LLAMA_TEXTURES
field_191357_a, VINDICATOR_TEXTURE
field_191359_a, MAP
field_191360_j, scale
field_191364_a, LLAMA_DECOR_TEXTURES
field_191365_b, renderer
field_191366_c, model
field_191383_a, pack
field_191386_b, ON_WINDOWS
field_191387_c, BACKSLASH_MATCHER
field_191400_f, UNKNOWN_PACK_TEXTURE
field_191505_aI, pistonDeltas
field_191506_aJ, pistonDeltasGameTime
field_191509_at, fixedColor
field_191512_b, BOOSTED_ENTITY_ID
field_191513_e, boostedEntity
field_191518_aw, luck
field_191519_ax, lureSpeed
field_191520_bx, BOOST_TIME
field_191525_da, IRON_NUGGET
field_191530_r, SWEEPING
field_191534_b, first
field_191535_c, lastPosX
field_191536_d, lastPosY
field_191537_e, lastPosZ
field_191551_b, LOGGER
field_191552_t, FIREWORKS
field_191554_a, minecraft
field_191555_b, lastUpdate
field_191557_f, neighborsUpdate
field_191558_l, neighborsUpdateEnabled
field_191743_I, chatListeners
field_191747_p, xTexStart
field_191748_q, yTexStart
field_191749_r, yDiffText
field_191750_o, resourceLocation
field_191755_p, stateTriggered
field_191756_q, xTexStart
field_191757_r, yTexStart
field_191758_s, xDiffTex
field_191759_t, yDiffTex
field_191760_o, resourceLocation
field_191774_p, list
field_191778_t, animationTime
field_191780_o, RECIPE_BOOK
field_191790_f, mc
field_191791_g, visible
field_191792_h, toastsQueue
field_191802_a, minecraft
field_191803_f, type
field_191804_g, index
field_191805_h, advancement
field_191806_i, display
field_191807_j, icon
field_191808_k, title
field_191809_l, root
field_191810_m, guis
field_191811_n, scrollX
field_191812_o, scrollY
field_191813_p, maxX
field_191814_q, maxY
field_191815_r, fade
field_191826_p, y
field_191827_a, WIDGETS
field_191828_f, guiAdvancementTab
field_191829_g, advancement
field_191830_h, displayInfo
field_191831_i, title
field_191832_j, width
field_191833_k, minecraft
field_191834_l, parent
field_191835_m, children
field_191836_n, advancementProgress
field_191837_o, x
field_191847_a, RECIPE_BOOK_TEXTURE
field_191848_f, recipeList
field_191850_h, visible
field_191851_i, x
field_191852_j, y
field_191853_k, mc
field_191888_F, mc
field_191894_a, RECIPE_BOOK
field_191903_n, xOffset
field_191904_o, width
field_191905_p, height
field_191908_s, container
field_191913_x, currentTab
field_191915_z, ghostRecipe
field_191940_s, selectedTab
field_191941_t, scrollMouseX
field_191942_u, scrollMouseY
field_191943_f, WINDOW
field_191944_v, isScrolling
field_191945_g, TABS
field_191946_h, clientAdvancementManager
field_191947_i, tabs
field_191950_u, creativeSettings
field_191951_C, advancementManager
field_191959_ay, nextFlap
field_191983_k, advancementManager
field_191988_bg, moveForward
field_191992_by, converstionStarter
field_191996_bB, rideCooldownCounter
field_192008_bB, flap
field_192009_bC, flapSpeed
field_192010_bD, oFlapSpeed
field_192011_bE, oFlap
field_192012_bF, flapping
field_192013_bG, VARIANT
field_192014_bH, CAN_MIMIC
field_192015_bI, DEADLY_ITEM
field_192016_bJ, TAME_ITEMS
field_192017_bK, IMITATION_SOUND_EVENTS
field_192018_bL, partyParrot
field_192019_bM, jukeboxPosition
field_192032_bt, LEFT_SHOULDER_ENTITY
field_192033_bu, RIGHT_SHOULDER_ENTITY
field_192036_cb, recipeBook
field_192040_cp, seenCredits
field_192041_cq, recipeBook
field_192042_bX, advancements
field_192045_A, recipeBookGui
field_192046_B, widthTooNarrow
field_192048_z, recipeButton
field_192049_w, recipeButton
field_192050_x, recipeBookGui
field_192055_p, advancements
field_192061_a, parentId
field_192062_b, parent
field_192063_c, display
field_192064_d, rewards
field_192065_e, criteria
field_192066_f, requirements
field_192076_a, parent
field_192077_b, display
field_192078_c, rewards
field_192079_d, id
field_192080_e, criteria
field_192081_f, requirements
field_192082_g, children
field_192091_a, LOGGER
field_192092_b, advancements
field_192093_c, roots
field_192094_d, nonRoots
field_192095_e, listener
field_192110_a, criteria
field_192111_b, requirements
field_192114_a, EMPTY
field_192115_b, experience
field_192116_c, loot
field_192117_d, recipes
field_192121_a, IMPOSSIBLE
field_192122_b, PLAYER_KILLED_ENTITY
field_192123_c, ENTITY_KILLED_PLAYER
field_192124_d, ENTER_BLOCK
field_192125_e, INVENTORY_CHANGED
